chapter,abbreviated,url,file_name
9,104 - Short Run and Long Run Costs.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/production-9/production-cost-64/short-run-and-long-run-costs-242-12340/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/104 - Short Run and Long Run Costs.html
9,105 - Economies and Diseconomies of Scale.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/production-9/production-cost-64/economies-and-diseconomies-of-scale-243-12341/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/105 - Economies and Diseconomies of Scale.html
9,106 - Economic Costs.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/production-9/production-cost-64/economic-costs-244-12342/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/106 - Economic Costs.html
9,107 - Difference Between Economic and Accounting Profit.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/production-9/economic-profit-65/difference-between-economic-and-accounting-profit-245-12343/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/107 - Difference Between Economic and Accounting Profit.html
9,108 - Sources and Determinants of Profit.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/production-9/economic-profit-65/sources-and-determinants-of-profit-246-12627/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/108 - Sources and Determinants of Profit.html
10,109 - Definition of Perfect Competition.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/competitive-markets-10/perfect-competition-66/definition-of-perfect-competition-247-12344/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/109 - Definition of Perfect Competition.html
10,110 - Conditions of Perfect Competition.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/competitive-markets-10/perfect-competition-66/conditions-of-perfect-competition-248-12345/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/110 - Conditions of Perfect Competition.html
10,111 - The Demand Curve in Perfect Competition.html,https://www.boundless.com/56/textbooks/boundless-economics-textbook/competitive-markets-10/perfect-competition-66/the-demand-curve-in-perfect-competition-249-12346/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/111 - The Demand Curve in Perfect Competition.html
10,112 - Relationship Between Output and Revenue.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/competitive-markets-10/production-decisions-in-perfect-competition-67/relationship-between-output-and-revenue-250-12347/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/112 - Relationship Between Output and Revenue.html
10,113 - Marginal Cost Profit Maximization Strategy.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/competitive-markets-10/production-decisions-in-perfect-competition-67/marginal-cost-profit-maximization-strategy-251-12348/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/113 - Marginal Cost Profit Maximization Strategy.html
10,114 - Shut Down Case.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/competitive-markets-10/production-decisions-in-perfect-competition-67/shut-down-case-252-12349/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/114 - Shut Down Case.html
10,115 - The Supply Curve in Perfect Competition.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/competitive-markets-10/production-decisions-in-perfect-competition-67/the-supply-curve-in-perfect-competition-253-12350/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/115 - The Supply Curve in Perfect Competition.html
10,116 - Short Run Firm Production Decision.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/competitive-markets-10/production-decisions-in-perfect-competition-67/short-run-firm-production-decision-254-12351/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/116 - Short Run Firm Production Decision.html
10,117 - Long Run Supply Decisions.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/competitive-markets-10/long-run-outcomes-68/long-run-supply-decisions-255-12352/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/117 - Long Run Supply Decisions.html
10,118 - Long Run Market Equilibrium.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/competitive-markets-10/long-run-outcomes-68/long-run-market-equilibrium-256-12353/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/118 - Long Run Market Equilibrium.html
10,119 - Productive Efficiency.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/competitive-markets-10/long-run-outcomes-68/productive-efficiency-257-12354/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/119 - Productive Efficiency.html
10,120 - Allocative Efficiency.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/competitive-markets-10/long-run-outcomes-68/allocative-efficiency-258-12355/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/120 - Allocative Efficiency.html
10,121 - Entry and Exit of Firms.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/competitive-markets-10/long-run-outcomes-68/entry-and-exit-of-firms-259-12356/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/121 - Entry and Exit of Firms.html
11,122 - Defining Monopoly.html,https://www.boundless.com/economics/textbooks/1515/monopoly-11/introduction-to-monopoly-69/defining-monopoly-260-12357/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/122 - Defining Monopoly.html
11,123 - Resource Control.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/monopoly-11/barriers-to-entry-reasons-for-monopolies-to-exist-70/resource-control-261-12358/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/123 - Resource Control.html
11,124 - Economies of Scale and Network Externalities.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/monopoly-11/barriers-to-entry-reasons-for-monopolies-to-exist-70/economies-of-scale-and-network-externalities-262-12359/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/124 - Economies of Scale and Network Externalities.html
11,125 - Government Action.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/monopoly-11/barriers-to-entry-reasons-for-monopolies-to-exist-70/government-action-263-12360/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/125 - Government Action.html
11,126 - Legal Barriers.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/monopoly-11/barriers-to-entry-reasons-for-monopolies-to-exist-70/legal-barriers-264-12361/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/126 - Legal Barriers.html
11,127 - Natural Monopolies.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/monopoly-11/barriers-to-entry-reasons-for-monopolies-to-exist-70/natural-monopolies-265-12362/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/127 - Natural Monopolies.html
11,128 - Other Barriers to Entry.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/monopoly-11/barriers-to-entry-reasons-for-monopolies-to-exist-70/other-barriers-to-entry-266-12363/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/128 - Other Barriers to Entry.html
11,129 - Market Differences Between Monopoly and Perfect Competition.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/monopoly-11/monopoly-production-and-pricing-decisions-and-profit-outcome-71/market-differences-between-monopoly-and-perfect-competition-267-12364/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/129 - Market Differences Between Monopoly and Perfect Competition.html
11,130 - Marginal Revenue and Marginal Cost Relationship for Monopoly Production.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/monopoly-11/monopoly-production-and-pricing-decisions-and-profit-outcome-71/marginal-revenue-and-marginal-cost-relationship-for-monopoly-production-268-12365/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/130 - Marginal Revenue and Marginal Cost Relationship for Monopoly Production.html
11,131 - Profit Maximization Function for Monopolies.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/monopoly-11/monopoly-production-and-pricing-decisions-and-profit-outcome-71/profit-maximization-function-for-monopolies-269-12366/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/131 - Profit Maximization Function for Monopolies.html
11,132 - Monopoly Production Decision.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/monopoly-11/monopoly-production-and-pricing-decisions-and-profit-outcome-71/monopoly-production-decision-270-12367/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/132 - Monopoly Production Decision.html
11,133 - Monopoly Price and Profit.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/monopoly-11/monopoly-production-and-pricing-decisions-and-profit-outcome-71/monopoly-price-and-profit-271-12368/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/133 - Monopoly Price and Profit.html
11,134 - Reasons for Efficiency Loss.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/monopoly-11/impacts-of-monopoly-on-efficiency-72/reasons-for-efficiency-loss-272-12369/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/134 - Reasons for Efficiency Loss.html
11,135 - Understanding and Finding the Deadweight Loss.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/monopoly-11/impacts-of-monopoly-on-efficiency-72/understanding-and-finding-the-deadweight-loss-273-12370/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/135 - Understanding and Finding the Deadweight Loss.html
11,136 - Elasticity Conditions for Price Discrimination.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/monopoly-11/price-discrimination-73/elasticity-conditions-for-price-discrimination-274-12371/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/136 - Elasticity Conditions for Price Discrimination.html
11,137 - Analysis of Price Discrimination.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/monopoly-11/price-discrimination-73/analysis-of-price-discrimination-275-12372/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/137 - Analysis of Price Discrimination.html
11,138 - Examples of Price Discrimination.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/monopoly-11/price-discrimination-73/examples-of-price-discrimination-276-12373/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/138 - Examples of Price Discrimination.html
11,139 - Social Impacts of Monopoly.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/monopoly-11/monopoly-in-public-policy-74/social-impacts-of-monopoly-277-12374/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/139 - Social Impacts of Monopoly.html
11,140 - Antitrust Laws.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/monopoly-11/monopoly-in-public-policy-74/antitrust-laws-278-12375/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/140 - Antitrust Laws.html
11,141 - Regulation of Natural Monopoly.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/monopoly-11/monopoly-in-public-policy-74/regulation-of-natural-monopoly-279-12376/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/141 - Regulation of Natural Monopoly.html
12,142 - Defining Monopolistic Competition.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/monopolistic-competition-12/monopolistic-competition-75/defining-monopolistic-competition-280-12377/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/142 - Defining Monopolistic Competition.html
12,143 - Product Differentiation.html,https://www.boundless.com/economics/textbooks/1515/monopolistic-competition-12/monopolistic-competition-75/product-differentiation-281-12378/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/143 - Product Differentiation.html
12,144 - Demand Curve.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/monopolistic-competition-12/monopolistic-competition-75/demand-curve-282-12379/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/144 - Demand Curve.html
12,145 - Short Run Outcome of Monopolistic Competition.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/monopolistic-competition-12/monopolistic-competition-75/short-run-outcome-of-monopolistic-competition-283-12380/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/145 - Short Run Outcome of Monopolistic Competition.html
12,146 - Long Run Outcome of Monopolistic Competition.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/monopolistic-competition-12/monopolistic-competition-75/long-run-outcome-of-monopolistic-competition-284-12381/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/146 - Long Run Outcome of Monopolistic Competition.html
12,147 - Monopolistic Competition Compared to Perfect Competition.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/monopolistic-competition-12/monopolistic-competition-75/monopolistic-competition-compared-to-perfect-competition-285-12382/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/147 - Monopolistic Competition Compared to Perfect Competition.html
12,148 - Efficiency of Monopolistic Competition.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/monopolistic-competition-12/monopolistic-competition-75/efficiency-of-monopolistic-competition-286-12383/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/148 - Efficiency of Monopolistic Competition.html
12,149 - Advertising and Brand Management in Monopolistic Competition.html,https://www.boundless.com/economics/textbooks/1515/monopolistic-competition-12/monopolistic-competition-75/advertising-and-brand-management-in-monopolistic-competition-287-12384/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/149 - Advertising and Brand Management in Monopolistic Competition.html
13,150 - Few Sellers.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/oligopoly-13/prerequisites-of-oligopoly-76/few-sellers-288-12385/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/150 - Few Sellers.html
13,151 - Product Differentiation.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/oligopoly-13/prerequisites-of-oligopoly-76/product-differentiation-289-12386/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/151 - Product Differentiation.html
13,152 - Entry Barriers.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/oligopoly-13/prerequisites-of-oligopoly-76/entry-barriers-290-12387/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/152 - Entry Barriers.html
13,153 - Price Leadership.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/oligopoly-13/prerequisites-of-oligopoly-76/price-leadership-291-12388/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/153 - Price Leadership.html
13,154 - Collusion and Competition.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/oligopoly-13/oligopoly-in-practice-77/collusion-and-competition-292-12389/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/154 - Collusion and Competition.html
13,155 - Game Theory Applications to Oligopoly.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/oligopoly-13/oligopoly-in-practice-77/game-theory-applications-to-oligopoly-293-12390/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/155 - Game Theory Applications to Oligopoly.html
13,156 - The Prisoner's Dilemma and Oligopoly.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/oligopoly-13/oligopoly-in-practice-77/the-prisoner-s-dilemma-and-oligopoly-294-12391/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/156 - The Prisoner's Dilemma and Oligopoly.html
13,157 - Duopoly Example.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/oligopoly-13/oligopoly-in-practice-77/duopoly-example-295-12392/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/157 - Duopoly Example.html
13,158 - Cartel Example.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/oligopoly-13/oligopoly-in-practice-77/cartel-example-296-12393/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/158 - Cartel Example.html
14,159 - Marginal Product of Labor (Physical).html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/inputs-to-production-labor-natural-resources-and-technology-14/demand-for-labor-78/marginal-product-of-labor-physical-297-12394/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/159 - Marginal Product of Labor (Physical).html
14,160 - Marginal Product of Labor (Revenue).html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/inputs-to-production-labor-natural-resources-and-technology-14/demand-for-labor-78/marginal-product-of-labor-revenue-298-12395/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/160 - Marginal Product of Labor (Revenue).html
14,161 - Deriving the Labor Demand Curve.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/inputs-to-production-labor-natural-resources-and-technology-14/demand-for-labor-78/deriving-the-labor-demand-curve-299-12396/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/161 - Deriving the Labor Demand Curve.html
14,162 - Conditions of Equilibrium.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/inputs-to-production-labor-natural-resources-and-technology-14/labor-market-equilibrium-and-wage-determinants-79/conditions-of-equilibrium-300-12397/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/162 - Conditions of Equilibrium.html
14,163 - The Wage Rate.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/inputs-to-production-labor-natural-resources-and-technology-14/labor-market-equilibrium-and-wage-determinants-79/the-wage-rate-301-12398/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/163 - The Wage Rate.html
14,164 - Compensation Differentials.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/inputs-to-production-labor-natural-resources-and-technology-14/labor-market-equilibrium-and-wage-determinants-79/compensation-differentials-302-12399/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/164 - Compensation Differentials.html
14,165 - Performance and Pay.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/inputs-to-production-labor-natural-resources-and-technology-14/labor-market-equilibrium-and-wage-determinants-79/performance-and-pay-303-12400/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/165 - Performance and Pay.html
14,166 - Marginal Revenue Productivity and Wages.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/inputs-to-production-labor-natural-resources-and-technology-14/labor-market-equilibrium-and-wage-determinants-79/marginal-revenue-productivity-and-wages-304-12401/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/166 - Marginal Revenue Productivity and Wages.html
14,167 - Changes in Equilibrium for Shifts in Market Supply and Market Demand.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/inputs-to-production-labor-natural-resources-and-technology-14/labor-market-equilibrium-and-wage-determinants-79/changes-in-equilibrium-for-shifts-in-market-supply-and-market-demand-305-12402/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/167 - Changes in Equilibrium for Shifts in Market Supply and Market Demand.html
14,168 - Labor Union Impacts on Equilibrium.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/inputs-to-production-labor-natural-resources-and-technology-14/labor-market-equilibrium-and-wage-determinants-79/labor-union-impacts-on-equilibrium-306-12403/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/168 - Labor Union Impacts on Equilibrium.html
14,169 - How Income is Allocated.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/inputs-to-production-labor-natural-resources-and-technology-14/income-distribution-80/how-income-is-allocated-307-12404/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/169 - How Income is Allocated.html
14,170 - Current Topics in Income Distribution.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/inputs-to-production-labor-natural-resources-and-technology-14/income-distribution-80/current-topics-in-income-distribution-308-12405/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/170 - Current Topics in Income Distribution.html
14,171 - Other Factors of Production.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/inputs-to-production-labor-natural-resources-and-technology-14/capital-and-natural-resource-markets-81/other-factors-of-production-309-12406/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/171 - Other Factors of Production.html
14,172 - The Importance of Factor Prices.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/inputs-to-production-labor-natural-resources-and-technology-14/capital-and-natural-resource-markets-81/the-importance-of-factor-prices-310-12407/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/172 - The Importance of Factor Prices.html
14,173 - Marginal Productivity and Resource Demand.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/inputs-to-production-labor-natural-resources-and-technology-14/capital-and-natural-resource-markets-81/marginal-productivity-and-resource-demand-311-12408/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/173 - Marginal Productivity and Resource Demand.html
14,174 - Marginal Productivity and Income Distribution.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/inputs-to-production-labor-natural-resources-and-technology-14/capital-and-natural-resource-markets-81/marginal-productivity-and-income-distribution-312-12409/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/174 - Marginal Productivity and Income Distribution.html
14,175 - Capital Market.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/inputs-to-production-labor-natural-resources-and-technology-14/capital-and-natural-resource-markets-81/capital-market-313-12410/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/175 - Capital Market.html
14,176 - Natural Resource Market.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/inputs-to-production-labor-natural-resources-and-technology-14/capital-and-natural-resource-markets-81/natural-resource-market-314-12411/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/176 - Natural Resource Market.html
14,177 - Capital and Technology.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/inputs-to-production-labor-natural-resources-and-technology-14/capital-productivity-and-technology-82/capital-and-technology-315-12412/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/177 - Capital and Technology.html
14,178 - Total Factor Productivity.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/inputs-to-production-labor-natural-resources-and-technology-14/capital-productivity-and-technology-82/total-factor-productivity-316-12413/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/178 - Total Factor Productivity.html
14,179 - Changes in Technology Over Time.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/inputs-to-production-labor-natural-resources-and-technology-14/capital-productivity-and-technology-82/changes-in-technology-over-time-317-12414/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/179 - Changes in Technology Over Time.html
15,180 - Asymmetric Information: Adverse Selection and Moral Hazard.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/challenges-to-efficient-outcomes-15/sources-of-inefficiency-83/asymmetric-information-adverse-selection-and-moral-hazard-318-12415/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/180 - Asymmetric Information: Adverse Selection and Moral Hazard.html
15,181 - Principle-Agent Problem.html,https://www.boundless.com/economics/textbooks/1515/challenges-to-efficient-outcomes-15/sources-of-inefficiency-83/principle-agent-problem-319-12416/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/181 - Principle-Agent Problem.html
15,182 - Public Choice: Median Voters and Inefficient Voting Outcomes.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/challenges-to-efficient-outcomes-15/sources-of-inefficiency-83/public-choice-median-voters-and-inefficient-voting-outcomes-320-12417/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/182 - Public Choice: Median Voters and Inefficient Voting Outcomes.html
15,183 - Behavioral Economics: Irrational Actions.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/challenges-to-efficient-outcomes-15/sources-of-inefficiency-83/behavioral-economics-irrational-actions-321-12418/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/183 - Behavioral Economics: Irrational Actions.html
15,184 - Government Failure.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/challenges-to-efficient-outcomes-15/sources-of-inefficiency-83/government-failure-322-12419/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/184 - Government Failure.html
16,185 - What Taxes Do.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/taxes-and-public-finance-16/introduction-to-taxes-84/what-taxes-do-323-12420/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/185 - What Taxes Do.html
16,186 - How Taxes Impact Efficiency: Deadweight Losses.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/taxes-and-public-finance-16/introduction-to-taxes-84/how-taxes-impact-efficiency-deadweight-losses-324-12421/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/186 - How Taxes Impact Efficiency: Deadweight Losses.html
16,187 - How Taxes Work in the United States.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/taxes-and-public-finance-16/deploying-and-measuring-taxes-85/how-taxes-work-in-the-united-states-325-12422/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/187 - How Taxes Work in the United States.html
16,188 - Comparing Marginal and Average Tax Rates.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/taxes-and-public-finance-16/progressive-proportional-and-regressive-taxes-86/comparing-marginal-and-average-tax-rates-326-12423/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/188 - Comparing Marginal and Average Tax Rates.html
16,"189 - Tax Incidence, Efficiency, and Fairness.html",https://www.boundless.com/economics/textbooks/boundless-economics-textbook/taxes-and-public-finance-16/progressive-proportional-and-regressive-taxes-86/tax-incidence-efficiency-and-fairness-327-12424/,"/home/joebrew/Documents/health_economics/readings/boundless_economics/files/189 - Tax Incidence, Efficiency, and Fairness.html"
16,190 - Tax Incidence and Elasticity.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/taxes-and-public-finance-16/progressive-proportional-and-regressive-taxes-86/tax-incidence-and-elasticity-328-12425/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/190 - Tax Incidence and Elasticity.html
16,191 - Trading off Equity and Efficiency.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/taxes-and-public-finance-16/progressive-proportional-and-regressive-taxes-86/trading-off-equity-and-efficiency-329-12426/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/191 - Trading off Equity and Efficiency.html
16,192 - Financing the US Government.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/taxes-and-public-finance-16/taxation-in-the-united-states-87/financing-the-us-government-330-12427/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/192 - Financing the US Government.html
16,193 - Financing State and Local Government.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/taxes-and-public-finance-16/taxation-in-the-united-states-87/financing-state-and-local-government-331-12428/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/193 - Financing State and Local Government.html
16,194 - Corporate and Payroll Taxes.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/taxes-and-public-finance-16/personal-property-and-sales-taxes-88/corporate-and-payroll-taxes-332-12429/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/194 - Corporate and Payroll Taxes.html
17,195 - Defining and Measuring Poverty.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/income-inequality-and-poverty-17/defining-and-measuring-inequality-mobility-and-poverty-89/defining-and-measuring-poverty-333-12430/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/195 - Defining and Measuring Poverty.html
17,196 - Defining and Measuring Income Inequality.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/income-inequality-and-poverty-17/defining-and-measuring-inequality-mobility-and-poverty-89/defining-and-measuring-income-inequality-334-12431/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/196 - Defining and Measuring Income Inequality.html
17,197 - Defining and Measuring Economic Mobility.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/income-inequality-and-poverty-17/defining-and-measuring-inequality-mobility-and-poverty-89/defining-and-measuring-economic-mobility-335-12432/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/197 - Defining and Measuring Economic Mobility.html
17,198 - Measurement Problems.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/income-inequality-and-poverty-17/defining-and-measuring-inequality-mobility-and-poverty-89/measurement-problems-336-12433/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/198 - Measurement Problems.html
17,199 - Social Insurance.html,https://www.boundless.com/economics/textbooks/boundless-economics-textbook/income-inequality-and-poverty-17/policies-for-reducing-poverty-90/social-insurance-337-12434/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/199 - Social Insurance.html
17,200 - Public Assistance.html,https://www.boundless.com/economics/textbooks/1515/income-inequality-and-poverty-17/policies-for-reducing-poverty-90/public-assistance-338-12435/,/home/joebrew/Documents/health_economics/readings/boundless_economics/files/200 - Public Assistance.html
